species,lifeform,longitude,latitude
Acacia mearns De Willd.,Tree,-38.22805556,-6.759166667
Acacia mearns De Willd.,Tree,-38.51666667,-6.379444444
Acacia mearns De Willd.,Tree,-38.41222222,-6.518333333
Acacia mearns De Willd.,Tree,-38.16972222,-6.512222222
Acacia mearns De Willd.,Tree,-38.06194444,-6.532777778
Acacia mearns De Willd.,Tree,-37.7,-7.55
Acacia mearns De Willd.,Tree,-38.04777778,-6.771666667
Acacia mearns De Willd.,Tree,-38.31972222,-6.911666667
Acacia mearns De Willd.,Tree,-37.80388889,-6.968055556
Acacia mearns De Willd.,Tree,-38.34361111,-7.038888889
Acacia mearns De Willd.,Tree,-38.50138889,-7.118055556
Acacia mearns De Willd.,Tree,-38.50527778,-7.308333333
Acacia mearns De Willd.,Tree,-38.67416667,-6.926944444
Acacia mearns De Willd.,Tree,-38.63805556,-6.720277778
Acacia mearns De Willd.,Tree,-38.44805556,-6.731111111
Acacia mearns De Willd.,Tree,-38.59694444,-6.578611111
Acacia mearns De Willd.,Tree,-38.52944444,-6.571944444
Acacia mearns De Willd.,Tree,-38.55138889,-6.4525
Acacia mearns De Willd.,Tree,-38.27777778,-6.544166667
Acacia mearns De Willd.,Tree,-38.35194444,-6.838611111
Acacia mearns De Willd.,Tree,-38.57527778,-7.212777778
Acacia mearns De Willd.,Tree,-38.22805556,-6.759166667
Acacia mearns De Willd.,Tree,-38.51666667,-6.379444444
Acacia mearns De Willd.,Tree,-38.41222222,-6.518333333
Acacia mearns De Willd.,Tree,-38.16972222,-6.512222222
Acacia mearns De Willd.,Tree,-38.06194444,-6.532777778
Acacia mearns De Willd.,Tree,-37.7,-7.55
Acacia mearns De Willd.,Tree,-38.04777778,-6.771666667
Acacia mearns De Willd.,Tree,-38.31972222,-6.911666667
Acacia mearns De Willd.,Tree,-37.80388889,-6.968055556
Acacia mearns De Willd.,Tree,-38.34361111,-7.038888889
Acacia mearns De Willd.,Tree,-38.50138889,-7.118055556
Acacia mearns De Willd.,Tree,-38.50527778,-7.308333333
Acacia mearns De Willd.,Tree,-38.67416667,-6.926944444
Acacia mearns De Willd.,Tree,-38.63805556,-6.720277778
Acacia mearns De Willd.,Tree,-38.44805556,-6.731111111
Acacia mearns De Willd.,Tree,-38.59694444,-6.578611111
Acacia mearns De Willd.,Tree,-38.52944444,-6.571944444
Acacia mearns De Willd.,Tree,-38.55138889,-6.4525
Acacia mearns De Willd.,Tree,-38.27777778,-6.544166667
Acacia mearns De Willd.,Tree,-38.35194444,-6.838611111
Acacia mearns De Willd.,Tree,-38.57527778,-7.212777778
Aristida adscensionis L.,Grassy,-40.693763,-9.336891
Aristida adscensionis L.,Grassy,-39.8623,-9.8767
Aristida adscensionis L.,Grassy,-42.281111,-13.828611
Aristida adscensionis L.,Grassy,-37.2025,-8.405556
Aristida adscensionis L.,Grassy,-41.470556,-12.458333
Aristida adscensionis L.,Grassy,-36.823333,-7.888889
Aristida adscensionis L.,Grassy,-39.103063,-8.08848
Aristida adscensionis L.,Grassy,-40.471138,-9.420694
Aristida adscensionis L.,Grassy,-39.1128,-6.750752
Aristida adscensionis L.,Grassy,-41.468056,-10.359722
Aristida adscensionis L.,Grassy,-37.237166,-8.514611
Aristida adscensionis L.,Grassy,-37.252041,-8.533083
Aristida adscensionis L.,Grassy,-37.244888,-8.530416
Aristida adscensionis L.,Grassy,-38.394722,-6.551111
Aristida adscensionis L.,Grassy,-37.279555,-8.039166
Aristida adscensionis L.,Grassy,-43.482222,-9.220833
Aristida adscensionis L.,Grassy,-43.482222,-9.220833
Aristida adscensionis L.,Grassy,-39.076138,-7.812694
Aristida adscensionis L.,Grassy,-40.548163,-9.328741
Aristida adscensionis L.,Grassy,-40.548805,-9.326194
Aristida adscensionis L.,Grassy,-40.548611,-9.326111
Aristida adscensionis L.,Grassy,-39.319805,-8.212277
Aristida adscensionis L.,Grassy,-39.319805,-8.212277
Aristida adscensionis L.,Grassy,-40.548163,-9.328741
Aristida adscensionis L.,Grassy,-41.509167,-12.730833
Aristida adscensionis L.,Grassy,-40.554208,-9.329961
Aristida adscensionis L.,Grassy,-40.55363,-9.329772
Aristida adscensionis L.,Grassy,-40.551344,-9.327861
Aristida adscensionis L.,Grassy,-40.55025,-9.316916
Aristida adscensionis L.,Grassy,-41.21475,-9.270327
Aristida adscensionis L.,Grassy,-37.829916,-8.36325
Aristida adscensionis L.,Grassy,-37.228944,-7.875027
Aristida adscensionis L.,Grassy,-38.896944,-8.870833
Aristida adscensionis L.,Grassy,-42.301389,-10.001111
Aristida adscensionis L.,Grassy,-42.504167,-10.003333
Aristida adscensionis L.,Grassy,-37.688333,-5.6025
Aristida adscensionis L.,Grassy,-41.904444,-11.209722
Aristida adscensionis L.,Grassy,-41.904444,-11.209722
Aristida adscensionis L.,Grassy,-37.688333,-5.6025
Aristida adscensionis L.,Grassy,-38.716667,-8.05
Aristida adscensionis L.,Grassy,-40.526166,-9.447888
Aristida adscensionis L.,Grassy,-40.526166,-9.447888
Aristida adscensionis L.,Grassy,-37.256389,-6.573333
Aristida adscensionis L.,Grassy,-37.438889,-6.706389
Aristida adscensionis L.,Grassy,-37.266389,-6.575833
Aristida adscensionis L.,Grassy,-37.173611,-6.335556
Aristida adscensionis L.,Grassy,-37.173611,-6.335556
Aristida adscensionis L.,Grassy,-37.193333,-5.120833
Aristida adscensionis L.,Grassy,-37.193333,-5.120833
Aristida adscensionis L.,Grassy,-37.325556,-5.201667
Aristida adscensionis L.,Grassy,-37.325556,-5.201667
Aristida adscensionis L.,Grassy,-37.326111,-5.2025
Aristida adscensionis L.,Grassy,-37.325833,-5.2025
Aristida adscensionis L.,Grassy,-37.325833,-5.202222
Aristida adscensionis L.,Grassy,-37.344444,-5.191944
Aristida adscensionis L.,Grassy,-37.344444,-5.191944
Aristida adscensionis L.,Grassy,-36.388056,-5.521667
Aristida adscensionis L.,Grassy,-38.721389,-9.569167
Aristida adscensionis L.,Grassy,-37.268056,-6.569722
Aristida adscensionis L.,Grassy,-37.268889,-6.569167
Aristida adscensionis L.,Grassy,-37.268889,-6.569167
Aristida adscensionis L.,Grassy,-37.155833,-6.340833
Aristida adscensionis L.,Grassy,-37.155833,-6.340833
Aristida adscensionis L.,Grassy,-37.160833,-6.340833
Aristida adscensionis L.,Grassy,-37.160833,-6.340833
Aristida adscensionis L.,Grassy,-37.435186,-6.956944
Aristida adscensionis L.,Grassy,-37.4025,-6.993889
Aristida adscensionis L.,Grassy,-37.268889,-6.569167
Aristida adscensionis L.,Grassy,-37.249722,-6.593889
Aristida adscensionis L.,Grassy,-37.266389,-6.568611
Aristida adscensionis L.,Grassy,-35.34645,-6.042592
Aristida adscensionis L.,Grassy,-37.578333,-5.320833
Aristida adscensionis L.,Grassy,-36.424167,-8.335556
Aristida adscensionis L.,Grassy,-37.203889,-5.111389
Aristida adscensionis L.,Grassy,-37.344167,-5.1875
Aristida adscensionis L.,Grassy,-37.344167,-5.1875
Aristida adscensionis L.,Grassy,-43.576111,-14.502778
Aristida adscensionis L.,Grassy,-37.25,-6.566667
Aristida adscensionis L.,Grassy,-37.25,-6.566667
Aristida adscensionis L.,Grassy,-37.252222,-8.556389
Aristida adscensionis L.,Grassy,-39.383333,-10.6
Aristida adscensionis L.,Grassy,-39.383333,-10.6
Aristida adscensionis L.,Grassy,-39.383333,-10.6
Aristida adscensionis L.,Grassy,-38.219722,-7.932778
Aristida adscensionis L.,Grassy,-37.116667,-5.08
Aristida adscensionis L.,Grassy,-37.344167,-5.1875
Aristida adscensionis L.,Grassy,-37.344167,-5.1875
Aristida adscensionis L.,Grassy,-37.344444,-5.191944
Aristida adscensionis L.,Grassy,-38.966667,-12.25
Aristida adscensionis L.,Grassy,-38.966667,-12.25
Aristida adscensionis L.,Grassy,-38.966667,-12.25
Aristida adscensionis L.,Grassy,-39.194166,-8.460278
Aristida adscensionis L.,Grassy,-41.13,-14.6
Aristida adscensionis L.,Grassy,-37.419722,-10.103611
Aristida adscensionis L.,Grassy,-37.419861,-10.1035
Aristida adscensionis L.,Grassy,-39.72,-10.67
Aristida adscensionis L.,Grassy,-39.72,-10.67
Aristida adscensionis L.,Grassy,-39.72,-10.67
Aristida adscensionis L.,Grassy,-39.716667,-10.666667
Aristida adscensionis L.,Grassy,-39.72,-10.67
Aristida adscensionis L.,Grassy,-39.716667,-10.666667
Aristida adscensionis L.,Grassy,-39.71666,-10.66666
Aristida adscensionis L.,Grassy,-41.38,-10.27
Aristida adscensionis L.,Grassy,-37.458333,-5.083333
Aristida adscensionis L.,Grassy,-40.5,-9.383333
Aristida adscensionis L.,Grassy,-40.5,-9.383333
Aristida adscensionis L.,Grassy,-40.5,-9.383333
Aristida adscensionis L.,Grassy,-37.77,-4.57
Aristida adscensionis L.,Grassy,-37.77,-4.57
Calotropes procera (Ait.) R. Br.,Shrub,-37.323385,-5.203962
Calotropes procera (Ait.) R. Br.,Shrub,-39.320374,-6.350639
Calotropes procera (Ait.) R. Br.,Shrub,-37.333721,-4.888492
Calotropes procera (Ait.) R. Br.,Shrub,-38.205877,-6.140913
Calotropes procera (Ait.) R. Br.,Shrub,-38.205792,-6.141619
Calotropes procera (Ait.) R. Br.,Shrub,-36.888203,-7.223767
Calotropes procera (Ait.) R. Br.,Shrub,-37.314285,-5.876309
Calotropes procera (Ait.) R. Br.,Shrub,-37.323056,-5.206389
Calotropes procera (Ait.) R. Br.,Shrub,-37.321944,-5.205833
Calotropes procera (Ait.) R. Br.,Shrub,-37.330696,-5.240213
Calotropes procera (Ait.) R. Br.,Shrub,-37.323889,-5.204722
Calotropes procera (Ait.) R. Br.,Shrub,-37.32377,-5.204707
Calotropes procera (Ait.) R. Br.,Shrub,-37.323588,-5.204991
Calotropes procera (Ait.) R. Br.,Shrub,-40.691661,-9.338358
Calotropes procera (Ait.) R. Br.,Shrub,-39.305402,-6.357492
Calotropes procera (Ait.) R. Br.,Shrub,-37.344253,-5.185727
Calotropes procera (Ait.) R. Br.,Shrub,-37.32233,-5.205317
Calotropes procera (Ait.) R. Br.,Shrub,-39.304072,-6.376135
Calotropes procera (Ait.) R. Br.,Shrub,-41.852222,-13.665278
Calotropes procera (Ait.) R. Br.,Shrub,-40.970364,-9.16076
Calotropes procera (Ait.) R. Br.,Shrub,-37.323258,-5.206005
Calotropes procera (Ait.) R. Br.,Shrub,-38.591034,-10.772358
Calotropes procera (Ait.) R. Br.,Shrub,-39.305417,-6.362522
Calotropes procera (Ait.) R. Br.,Shrub,-38.5742,-10.672107
Calotropes procera (Ait.) R. Br.,Shrub,-37.32677,-5.201733
Calotropes procera (Ait.) R. Br.,Shrub,-37.32739,-5.202093
Calotropes procera (Ait.) R. Br.,Shrub,-37.324059,-5.204708
Calotropes procera (Ait.) R. Br.,Shrub,-37.326613,-5.20199
Calotropes procera (Ait.) R. Br.,Shrub,-37.326213,-5.201728
Calotropes procera (Ait.) R. Br.,Shrub,-37.32421,-5.20457
Calotropes procera (Ait.) R. Br.,Shrub,-37.32414,-5.204495
Calotropes procera (Ait.) R. Br.,Shrub,-37.33611,-5.195411
Calotropes procera (Ait.) R. Br.,Shrub,-36.772568,-6.971388
Calotropes procera (Ait.) R. Br.,Shrub,-37.335865,-5.196168
Calotropes procera (Ait.) R. Br.,Shrub,-42.652058,-13.001926
Calotropes procera (Ait.) R. Br.,Shrub,-38.592058,-6.576855
Calotropes procera (Ait.) R. Br.,Shrub,-37.392053,-7.025369
Calotropes procera (Ait.) R. Br.,Shrub,-38.561575,-3.730751
Calotropes procera (Ait.) R. Br.,Shrub,-37.658638,-9.668374
Calotropes procera (Ait.) R. Br.,Shrub,-39.865155,-9.880686
Calotropes procera (Ait.) R. Br.,Shrub,-35.915563,-7.212202
Calotropes procera (Ait.) R. Br.,Shrub,-38.339093,-9.974265
Calotropes procera (Ait.) R. Br.,Shrub,-38.454104,-3.739848
Calotropes procera (Ait.) R. Br.,Shrub,-38.463517,-3.747575
Calotropes procera (Ait.) R. Br.,Shrub,-39.11156,-6.284437
Calotropes procera (Ait.) R. Br.,Shrub,-40.520444,-2.792406
Calotropes procera (Ait.) R. Br.,Shrub,-41.670602,-2.933019
Calotropes procera (Ait.) R. Br.,Shrub,-39.578092,-3.503593
Calotropes procera (Ait.) R. Br.,Shrub,-41.407975,-2.907127
Calotropes procera (Ait.) R. Br.,Shrub,-40.508881,-9.391477
Calotropes procera (Ait.) R. Br.,Shrub,-44.35697,-15.453023
Calotropes procera (Ait.) R. Br.,Shrub,-38.402972,-3.8365
Calotropes procera (Ait.) R. Br.,Shrub,-43.406085,-15.961989
Calotropes procera (Ait.) R. Br.,Shrub,-38.450256,-3.744486
Calotropes procera (Ait.) R. Br.,Shrub,-44.0691,-15.849992
Calotropes procera (Ait.) R. Br.,Shrub,-44.37347,-15.498541
Calotropes procera (Ait.) R. Br.,Shrub,-40.516415,-2.791645
Calotropes procera (Ait.) R. Br.,Shrub,-37.32866,-5.202768
Calotropes procera (Ait.) R. Br.,Shrub,-36.915698,-5.629646
Calotropes procera (Ait.) R. Br.,Shrub,-37.361357,-5.182569
Calotropes procera (Ait.) R. Br.,Shrub,-37.3606,-5.182374
Calotropes procera (Ait.) R. Br.,Shrub,-38.933072,-4.261816
Calotropes procera (Ait.) R. Br.,Shrub,-37.769847,-4.417894
Calotropes procera (Ait.) R. Br.,Shrub,-40.544415,-9.410274
Calotropes procera (Ait.) R. Br.,Shrub,-37.099064,-6.935027
Calotropes procera (Ait.) R. Br.,Shrub,-40.082203,-7.084812
Calotropes procera (Ait.) R. Br.,Shrub,-37.359496,-5.177985
Calotropes procera (Ait.) R. Br.,Shrub,-36.963089,-5.53997
Calotropes procera (Ait.) R. Br.,Shrub,-39.416028,-7.239444
Calotropes procera (Ait.) R. Br.,Shrub,-35.630433,-5.121475
Calotropes procera (Ait.) R. Br.,Shrub,-38.732451,-3.980447
Calotropes procera (Ait.) R. Br.,Shrub,-37.725442,-4.50483
Calotropes procera (Ait.) R. Br.,Shrub,-38.564545,-3.770582
Calotropes procera (Ait.) R. Br.,Shrub,-40.516472,-2.791962
Calotropes procera (Ait.) R. Br.,Shrub,-40.516472,-2.791958
Calotropes procera (Ait.) R. Br.,Shrub,-41.570178,-2.903417
Calotropes procera (Ait.) R. Br.,Shrub,-38.494438,-3.724712
Calotropes procera (Ait.) R. Br.,Shrub,-37.442896,-5.330374
Calotropes procera (Ait.) R. Br.,Shrub,-38.88635,-6.677271
Calotropes procera (Ait.) R. Br.,Shrub,-39.29723,-6.361731
Calotropes procera (Ait.) R. Br.,Shrub,-39.299526,-6.367078
Calotropes procera (Ait.) R. Br.,Shrub,-37.335719,-5.196455
Calotropes procera (Ait.) R. Br.,Shrub,-37.336039,-5.196086
Calotropes procera (Ait.) R. Br.,Shrub,-37.335639,-5.196381
Calotropes procera (Ait.) R. Br.,Shrub,-38.963325,-6.673646
Calotropes procera (Ait.) R. Br.,Shrub,-37.084009,-8.565829
Calotropes procera (Ait.) R. Br.,Shrub,-38.482836,-4.128933
Calotropes procera (Ait.) R. Br.,Shrub,-37.510489,-7.386143
Calotropes procera (Ait.) R. Br.,Shrub,-41.0375,-6.891389
Calotropes procera (Ait.) R. Br.,Shrub,-39.308495,-6.359168
Calotropes procera (Ait.) R. Br.,Shrub,-36.410244,-7.093497
Calotropes procera (Ait.) R. Br.,Shrub,-41.405286,-2.90777
Calotropes procera (Ait.) R. Br.,Shrub,-36.877226,-6.428214
Calotropes procera (Ait.) R. Br.,Shrub,-42.688446,-14.164858
Calotropes procera (Ait.) R. Br.,Shrub,-39.3066,-6.359992
Calotropes procera (Ait.) R. Br.,Shrub,-38.958933,-6.679651
Calotropes procera (Ait.) R. Br.,Shrub,-38.44207,-3.762775
Calotropes procera (Ait.) R. Br.,Shrub,-38.887765,-6.678239
Calotropes procera (Ait.) R. Br.,Shrub,-35.85873,-5.290552
Calotropes procera (Ait.) R. Br.,Shrub,-36.361416,-7.426597
Calotropes procera (Ait.) R. Br.,Shrub,-39.320265,-6.363034
Calotropes procera (Ait.) R. Br.,Shrub,-39.320531,-6.362729
Calotropes procera (Ait.) R. Br.,Shrub,-38.958986,-6.679833
Calotropes procera (Ait.) R. Br.,Shrub,-39.320903,-6.362145
Calotropes procera (Ait.) R. Br.,Shrub,-38.888086,-6.678527
Calotropes procera (Ait.) R. Br.,Shrub,-39.308639,-6.352914
Calotropes procera (Ait.) R. Br.,Shrub,-39.321756,-6.360726
Calotropes procera (Ait.) R. Br.,Shrub,-40.522408,-9.32613
Calotropes procera (Ait.) R. Br.,Shrub,-39.033315,-3.430177
Calotropes procera (Ait.) R. Br.,Shrub,-44.626942,-10.150851
Calotropes procera (Ait.) R. Br.,Shrub,-36.361369,-7.426717
Calotropes procera (Ait.) R. Br.,Shrub,-38.460721,-6.043613
Calotropes procera (Ait.) R. Br.,Shrub,-41.405285,-2.907341
Calotropes procera (Ait.) R. Br.,Shrub,-37.811988,-6.873655
Calotropes procera (Ait.) R. Br.,Shrub,-38.853873,-6.66946
Calotropes procera (Ait.) R. Br.,Shrub,-41.133069,-12.886867
Calotropes procera (Ait.) R. Br.,Shrub,-37.788707,-9.653482
Calotropes procera (Ait.) R. Br.,Shrub,-36.139662,-7.488619
Calotropes procera (Ait.) R. Br.,Shrub,-42.866708,-15.149051
Calotropes procera (Ait.) R. Br.,Shrub,-36.833028,-5.345317
Calotropes procera (Ait.) R. Br.,Shrub,-40.846199,-4.885062
Calotropes procera (Ait.) R. Br.,Shrub,-40.420943,-2.814516
Calotropes procera (Ait.) R. Br.,Shrub,-40.420921,-2.813823
Calotropes procera (Ait.) R. Br.,Shrub,-41.387525,-2.910663
Calotropes procera (Ait.) R. Br.,Shrub,-38.150249,-7.704983
Calotropes procera (Ait.) R. Br.,Shrub,-37.510489,-7.386099
Calotropes procera (Ait.) R. Br.,Shrub,-38.956944,-4.249722
Calotropes procera (Ait.) R. Br.,Shrub,-39.628075,-5.751161
Calotropes procera (Ait.) R. Br.,Shrub,-38.425968,-6.868102
Calotropes procera (Ait.) R. Br.,Shrub,-37.991136,-7.728703
Calotropes procera (Ait.) R. Br.,Shrub,-39.690833,-2.998333
Calotropes procera (Ait.) R. Br.,Shrub,-40.517007,-11.191415
Calotropes procera (Ait.) R. Br.,Shrub,-38.514058,-3.737994
Calotropes procera (Ait.) R. Br.,Shrub,-37.295556,-9.915278
Calotropes procera (Ait.) R. Br.,Shrub,-39.306692,-6.359213
Calotropes procera (Ait.) R. Br.,Shrub,-36.824369,-7.210182
Calotropes procera (Ait.) R. Br.,Shrub,-42.875358,-14.087448
Calotropes procera (Ait.) R. Br.,Shrub,-44.184448,-13.418209
Calotropes procera (Ait.) R. Br.,Shrub,-41.527279,-2.91219
Calotropes procera (Ait.) R. Br.,Shrub,-35.637139,-5.121098
Calotropes procera (Ait.) R. Br.,Shrub,-37.281252,-7.038631
Calotropes procera (Ait.) R. Br.,Shrub,-43.084579,-15.720985
Calotropes procera (Ait.) R. Br.,Shrub,-39.282952,-6.371201
Calotropes procera (Ait.) R. Br.,Shrub,-39.636119,-11.601404
Calotropes procera (Ait.) R. Br.,Shrub,-36.104721,-7.265555
Calotropes procera (Ait.) R. Br.,Shrub,-36.960214,-4.9466
Calotropes procera (Ait.) R. Br.,Shrub,-39.330902,-3.196155
Calotropes procera (Ait.) R. Br.,Shrub,-41.850638,-11.302727
Calotropes procera (Ait.) R. Br.,Shrub,-42.689207,-10.823297
Calotropes procera (Ait.) R. Br.,Shrub,-37.401669,-6.987778
Calotropes procera (Ait.) R. Br.,Shrub,-39.298356,-6.366758
Calotropes procera (Ait.) R. Br.,Shrub,-39.332653,-3.198592
Calotropes procera (Ait.) R. Br.,Shrub,-41.730217,-2.910417
Calotropes procera (Ait.) R. Br.,Shrub,-41.40573,-2.907237
Calotropes procera (Ait.) R. Br.,Shrub,-38.38888,-3.847112
Calotropes procera (Ait.) R. Br.,Shrub,-39.678839,-7.092973
Calotropes procera (Ait.) R. Br.,Shrub,-37.4425,-4.660833
Calotropes procera (Ait.) R. Br.,Shrub,-37.442472,-4.660861
Calotropes procera (Ait.) R. Br.,Shrub,-40.514999,-2.790833
Calotropes procera (Ait.) R. Br.,Shrub,-35.728392,-8.473817
Calotropes procera (Ait.) R. Br.,Shrub,-40.424167,-9.357222
Calotropes procera (Ait.) R. Br.,Shrub,-40.424222,-9.357166
Calotropes procera (Ait.) R. Br.,Shrub,-38.626111,-3.867413
Calotropes procera (Ait.) R. Br.,Shrub,-40.835556,-9.673889
Calotropes procera (Ait.) R. Br.,Shrub,-40.482076,-9.419087
Calotropes procera (Ait.) R. Br.,Shrub,-39.993056,-4.058889
Calotropes procera (Ait.) R. Br.,Shrub,-40.850403,-2.900425
Calotropes procera (Ait.) R. Br.,Shrub,-40.507965,-9.507003
Calotropes procera (Ait.) R. Br.,Shrub,-39.260593,-6.394073
Calotropes procera (Ait.) R. Br.,Shrub,-38.679303,-3.67127
Calotropes procera (Ait.) R. Br.,Shrub,-39.556111,-10.208333
Calotropes procera (Ait.) R. Br.,Shrub,-36.032757,-8.005276
Calotropes procera (Ait.) R. Br.,Shrub,-37.462186,-4.653454
Calotropes procera (Ait.) R. Br.,Shrub,-40.821667,-5.236944
Calotropes procera (Ait.) R. Br.,Shrub,-40.821694,-5.236806
Calotropes procera (Ait.) R. Br.,Shrub,-38.768167,-3.60113
Calotropes procera (Ait.) R. Br.,Shrub,-36.620002,-6.839998
Calotropes procera (Ait.) R. Br.,Shrub,-41.776944,-11.3525
Calotropes procera (Ait.) R. Br.,Shrub,-43.121925,-8.283632
Calotropes procera (Ait.) R. Br.,Shrub,-43.74,-12.419722
Calotropes procera (Ait.) R. Br.,Shrub,-38.991389,-4.932222
Calotropes procera (Ait.) R. Br.,Shrub,-38.163078,-9.100919
Calotropes procera (Ait.) R. Br.,Shrub,-35.696037,-5.106727
Calotropes procera (Ait.) R. Br.,Shrub,-39.02576,-3.405329
Calotropes procera (Ait.) R. Br.,Shrub,-38.523808,-3.724272
Calotropes procera (Ait.) R. Br.,Shrub,-40.487538,-9.39554
Calotropes procera (Ait.) R. Br.,Shrub,-44.367725,-15.446197
Calotropes procera (Ait.) R. Br.,Shrub,-39.055909,-4.979501
Calotropes procera (Ait.) R. Br.,Shrub,-43.121674,-8.283639
Calotropes procera (Ait.) R. Br.,Shrub,-40.504451,-2.792388
Calotropes procera (Ait.) R. Br.,Shrub,-40.514227,-2.795622
Calotropes procera (Ait.) R. Br.,Shrub,-38.399807,-3.848056
Calotropes procera (Ait.) R. Br.,Shrub,-37.183333,-4.923333
Calotropes procera (Ait.) R. Br.,Shrub,-38.989444,-4.184444
Calotropes procera (Ait.) R. Br.,Shrub,-38.989333,-4.184556
Calotropes procera (Ait.) R. Br.,Shrub,-38.105625,-10.118519
Calotropes procera (Ait.) R. Br.,Shrub,-38.408972,-4.416167
Calotropes procera (Ait.) R. Br.,Shrub,-41.620833,-10.276111
Calotropes procera (Ait.) R. Br.,Shrub,-38.552556,-3.785839
Calotropes procera (Ait.) R. Br.,Shrub,-41.409131,-2.908322
Calotropes procera (Ait.) R. Br.,Shrub,-41.409125,-2.908364
Calotropes procera (Ait.) R. Br.,Shrub,-35.663056,-7.19
Calotropes procera (Ait.) R. Br.,Shrub,-40.679975,-6.300014
Calotropes procera (Ait.) R. Br.,Shrub,-40.183333,-10.25
Calotropes procera (Ait.) R. Br.,Shrub,-38.506216,-7.55702
Calotropes procera (Ait.) R. Br.,Shrub,-35.82,-5.22
Calotropes procera (Ait.) R. Br.,Shrub,-40.059444,-9.257222
Calotropes procera (Ait.) R. Br.,Shrub,-41.357222,-9.7725
Calotropes procera (Ait.) R. Br.,Shrub,-36.823333,-7.888889
Calotropes procera (Ait.) R. Br.,Shrub,-40.059444,-9.235722
Calotropes procera (Ait.) R. Br.,Shrub,-37.611528,-10.342047
Calotropes procera (Ait.) R. Br.,Shrub,-37.059994,-9.902611
Calotropes procera (Ait.) R. Br.,Shrub,-40.479722,-9.413889
Calotropes procera (Ait.) R. Br.,Shrub,-40.479833,-9.413888
Calotropes procera (Ait.) R. Br.,Shrub,-38.428438,-3.80695
Calotropes procera (Ait.) R. Br.,Shrub,-38.984977,-8.063038
Calotropes procera (Ait.) R. Br.,Shrub,-38.111389,-4.154167
Calotropes procera (Ait.) R. Br.,Shrub,-39.467222,-8.470833
Calotropes procera (Ait.) R. Br.,Shrub,-38.567075,-9.4371
Calotropes procera (Ait.) R. Br.,Shrub,-39.467277,-8.470722
Calotropes procera (Ait.) R. Br.,Shrub,-36.603889,-6.424444
Calotropes procera (Ait.) R. Br.,Shrub,-37.226944,-8.529444
Calotropes procera (Ait.) R. Br.,Shrub,-37.226833,-8.529444
Calotropes procera (Ait.) R. Br.,Shrub,-38.747222,-7.502778
Calotropes procera (Ait.) R. Br.,Shrub,-41.089465,-13.942829
Calotropes procera (Ait.) R. Br.,Shrub,-38.747361,-7.502666
Calotropes procera (Ait.) R. Br.,Shrub,-39.769167,-7.990556
Calotropes procera (Ait.) R. Br.,Shrub,-39.907778,-7.962222
Calotropes procera (Ait.) R. Br.,Shrub,-39.769166,-7.990416
Calotropes procera (Ait.) R. Br.,Shrub,-39.907888,-7.962361
Calotropes procera (Ait.) R. Br.,Shrub,-38.609444,-7.111389
Calotropes procera (Ait.) R. Br.,Shrub,-38.308889,-6.999722
Calotropes procera (Ait.) R. Br.,Shrub,-38.609555,-7.111416
Calotropes procera (Ait.) R. Br.,Shrub,-37.67,-9.659167
Calotropes procera (Ait.) R. Br.,Shrub,-37.279444,-8.039167
Calotropes procera (Ait.) R. Br.,Shrub,-37.279527,-8.039138
Calotropes procera (Ait.) R. Br.,Shrub,-37.684167,-9.805278
Calotropes procera (Ait.) R. Br.,Shrub,-40.210556,-9.328333
Calotropes procera (Ait.) R. Br.,Shrub,-40.210672,-9.328427
Calotropes procera (Ait.) R. Br.,Shrub,-38.543056,-3.717222
Calotropes procera (Ait.) R. Br.,Shrub,-38.891889,-7.620889
Calotropes procera (Ait.) R. Br.,Shrub,-38.543055,-3.717222
Calotropes procera (Ait.) R. Br.,Shrub,-40.556111,-9.438056
Calotropes procera (Ait.) R. Br.,Shrub,-40.556111,-9.438166
Calotropes procera (Ait.) R. Br.,Shrub,-37.789167,-9.66
Calotropes procera (Ait.) R. Br.,Shrub,-40.574444,-9.4625
Calotropes procera (Ait.) R. Br.,Shrub,-40.574369,-9.462436
Calotropes procera (Ait.) R. Br.,Shrub,-38.272778,-8.688889
Calotropes procera (Ait.) R. Br.,Shrub,-38.272888,-8.688777
Calotropes procera (Ait.) R. Br.,Shrub,-44.211389,-13.053333
Calotropes procera (Ait.) R. Br.,Shrub,-40.561389,-9.323611
Calotropes procera (Ait.) R. Br.,Shrub,-40.561294,-9.323547
Calotropes procera (Ait.) R. Br.,Shrub,-37.616111,-8.393056
Calotropes procera (Ait.) R. Br.,Shrub,-37.616194,-8.393138
Calotropes procera (Ait.) R. Br.,Shrub,-40.803056,-9.376667
Calotropes procera (Ait.) R. Br.,Shrub,-40.803055,-9.376666
Calotropes procera (Ait.) R. Br.,Shrub,-42.147222,-13.925556
Calotropes procera (Ait.) R. Br.,Shrub,-42.650833,-14.765278
Calotropes procera (Ait.) R. Br.,Shrub,-42.096667,-9.609722
Calotropes procera (Ait.) R. Br.,Shrub,-42.096667,-9.610278
Calotropes procera (Ait.) R. Br.,Shrub,-37.950556,-7.864722
Calotropes procera (Ait.) R. Br.,Shrub,-37.950508,-7.864733
Calotropes procera (Ait.) R. Br.,Shrub,-41.888889,-13.913333
Calotropes procera (Ait.) R. Br.,Shrub,-39.057639,-7.749583
Calotropes procera (Ait.) R. Br.,Shrub,-40.526111,-9.447778
